gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,lt,teq,costat
024344,2000-12-31,2000,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,772.8810,385.9840,386.8970,A
024344,2001-12-31,2001,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,925.1310,449.7800,475.3510,A
024344,2002-12-31,2002,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,815.7200,437.1390,378.5810,A
024344,2003-12-31,2003,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,724.4110,531.5660,192.8450,A
024344,2004-12-31,2004,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,545.4530,510.0120,35.4410,A
024344,2005-12-31,2005,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,548.9980,309.8220,239.1760,A
024344,2006-12-31,2006,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,921.5790,415.6440,505.9350,A
024344,2007-12-31,2007,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,601.4770,330.1820,271.2950,A
024344,2008-12-31,2008,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,980.4790,741.6050,238.8740,A
024344,2009-12-31,2009,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,1955.4880,859.1420,1096.3460,A
024344,2010-12-31,2010,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,1725.4460,1221.4730,503.9730,A
024344,2011-12-31,2011,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2204.2800,1238.7680,928.4760,A
024344,2012-12-31,2012,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2759.2880,1524.9060,1195.8520,A
024344,2013-12-31,2013,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2319.0410,962.6360,1356.4050,A
024344,2014-12-31,2014,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2334.6790,1238.4960,1096.1830,A
024344,2015-12-31,2015,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2498.8750,1405.2470,1093.6280,A
024344,2016-12-31,2016,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2896.7870,1558.5960,1338.1910,A
024344,2017-12-31,2017,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,3546.0140,1503.7080,2042.3060,A
024344,2018-12-31,2018,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,6245.8980,1810.6950,4435.2030,A
024344,2019-12-31,2019,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,8318.4650,2233.2210,6085.2440,A
024344,2020-12-31,2020,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,11751.8080,3064.9930,8686.8150,A
024344,2021-12-31,2021,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,13432.5000,3332.5000,10100.0000,A
024344,2022-12-31,2022,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,18150.9000,4238.2000,13912.7000,A
024344,2023-12-31,2023,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,22730.2000,5149.8000,17580.4000,A
024468,1990-12-31,1990,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8.2780,2.1700,,A
024468,1991-12-31,1991,INDL,C,D,STD,BIIB,BIOGEN INC,USD,58.3990,3.5060,,A
024468,1992-12-31,1992,INDL,C,D,STD,BIIB,BIOGEN INC,USD,52.6490,8.8620,,A
024468,1993-12-31,1993,INDL,C,D,STD,BIIB,BIOGEN INC,USD,50.7280,15.0540,,A
024468,1994-12-31,1994,INDL,C,D,STD,BIIB,BIOGEN INC,USD,45.4940,17.5980,,A
024468,1995-12-31,1995,INDL,C,D,STD,BIIB,BIOGEN INC,USD,47.6260,16.4570,,A
024468,1996-12-31,1996,INDL,C,D,STD,BIIB,BIOGEN INC,USD,113.8290,21.2150,,A
024468,1997-12-31,1997,INDL,C,D,STD,BIIB,BIOGEN INC,USD,106.0130,25.3340,,A
024468,1998-12-31,1998,INDL,C,D,STD,BIIB,BIOGEN INC,USD,125.2730,18.8450,,A
024468,1999-12-31,1999,INDL,C,D,STD,BIIB,BIOGEN INC,USD,307.0740,147.0960,,A
024468,2000-12-31,2000,INDL,C,D,STD,BIIB,BIOGEN INC,USD,856.4060,161.7870,,A
024468,2001-12-31,2001,INDL,C,D,STD,BIIB,BIOGEN INC,USD,1141.2160,184.7370,,A
024468,2002-12-31,2002,INDL,C,D,STD,BIIB,BIOGEN INC,USD,2059.6890,949.9990,1109.6900,A
024468,2003-12-31,2003,INDL,C,D,STD,BIIB,BIOGEN INC,USD,9503.9450,2450.6170,7053.3280,A
024468,2004-12-31,2004,INDL,C,D,STD,BIIB,BIOGEN INC,USD,9165.7580,2339.3570,6826.4010,A
024468,2005-12-31,2005,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8366.9470,1461.0710,6905.8760,A
024468,2006-12-31,2006,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8552.8080,1403.0300,7149.7780,A
024468,2007-12-31,2007,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8628.8150,3094.5200,5534.2950,A
024468,2008-12-31,2008,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8478.9910,2672.9080,5806.0830,A
024468,2009-12-31,2009,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8551.8540,2289.9720,6261.8820,A
024468,2010-12-31,2010,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8092.4930,2643.0500,5449.4430,A
024468,2011-12-31,2011,INDL,C,D,STD,BIIB,BIOGEN INC,USD,9049.6040,2622.6170,6426.9870,A
024468,2012-12-31,2012,INDL,C,D,STD,BIIB,BIOGEN INC,USD,10130.1180,3166.3230,6963.7950,A
024468,2013-12-31,2013,INDL,C,D,STD,BIIB,BIOGEN INC,USD,11863.3350,3242.4970,8620.8380,A
024468,2014-12-31,2014,INDL,C,D,STD,BIIB,BIOGEN INC,USD,14316.5590,3502.5190,10814.0400,A
024468,2015-12-31,2015,INDL,C,D,STD,BIIB,BIOGEN INC,USD,19504.8000,10129.9000,9374.9000,A
024468,2016-12-31,2016,INDL,C,D,STD,BIIB,BIOGEN INC,USD,22876.8000,10748.2000,12128.6000,A
024468,2017-12-31,2017,INDL,C,D,STD,BIIB,BIOGEN INC,USD,23652.6000,11054.5000,12598.1000,A
024468,2018-12-31,2018,INDL,C,D,STD,BIIB,BIOGEN INC,USD,25288.9000,12257.3000,13031.6000,A
024468,2019-12-31,2019,INDL,C,D,STD,BIIB,BIOGEN INC,USD,27234.3000,13895.2000,13339.1000,A
024468,2020-12-31,2020,INDL,C,D,STD,BIIB,BIOGEN INC,USD,24618.9000,13932.8000,10686.1000,A
024468,2021-12-31,2021,INDL,C,D,STD,BIIB,BIOGEN INC,USD,23877.3000,12917.6000,10959.7000,A
024468,2022-12-31,2022,INDL,C,D,STD,BIIB,BIOGEN INC,USD,24554.1000,11165.7000,13388.4000,A
024468,2023-12-31,2023,INDL,C,D,STD,BIIB,BIOGEN INC,USD,26844.8000,12045.4000,14799.4000,A
024616,2013-12-31,2013,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,19160.0000,11770.0000,7390.0000,A
024616,2014-12-31,2014,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,21917.0000,13669.0000,8248.0000,A
024616,2015-12-31,2015,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,28881.0000,15122.0000,13759.0000,A
024616,2016-12-31,2016,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,33103.0000,18391.0000,14712.0000,A
024616,2017-12-31,2017,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,40774.0000,24780.0000,15994.0000,A
024616,2018-12-31,2018,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,43332.0000,27946.0000,15386.0000,A
024616,2019-12-31,2019,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,51333.0000,34404.0000,16929.0000,A
024616,2020-12-31,2020,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,70379.0000,50316.0000,20063.0000,A
024616,2021-12-31,2021,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,75803.0000,54076.0000,21727.0000,A
024616,2022-12-31,2022,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,78717.0000,58443.0000,20274.0000,A
024616,2023-12-31,2023,INDL,C,D,STD,PYPL,PAYPAL HOLDINGS INC,USD,82166.0000,61115.0000,21051.0000,A
024617,1990-12-31,1990,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,93.6990,73.8660,19.8330,A
024617,1991-12-31,1991,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,69.7400,32.7270,37.0130,A
024617,1992-12-31,1992,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,91.2940,46.3150,44.9790,A
024617,1993-12-31,1993,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,110.6960,57.0200,53.6760,A
024617,1994-12-31,1994,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,125.7480,62.0220,63.7260,A
024617,1995-12-31,1995,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,143.3460,74.5620,68.7840,A
024617,1996-12-31,1996,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,170.7260,95.7980,74.9280,A
024617,1997-12-31,1997,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,191.0610,105.5600,85.5010,A
024617,1998-12-31,1998,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,241.7990,145.1620,96.6370,A
024617,1999-12-31,1999,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,257.5790,146.5410,111.0380,A
024617,2000-12-31,2000,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,296.5910,171.8570,124.7340,A
024617,2001-12-31,2001,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,310.8400,174.2010,136.6390,A
024617,2002-12-31,2002,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,389.4780,185.9150,203.5630,A
024617,2003-12-31,2003,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,434.5590,202.0180,232.5410,A
024617,2004-12-31,2004,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,509.3670,217.8390,291.5280,A
024617,2005-12-31,2005,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,641.6480,296.5970,345.0510,A
024617,2006-12-31,2006,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,892.1930,474.5730,417.6200,A
024617,2007-12-31,2007,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,981.0480,491.5960,489.4520,A
024617,2008-12-31,2008,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,1074.9050,516.7760,558.1290,A
024617,2009-12-31,2009,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,1159.2780,566.2780,593.0000,A
024617,2010-12-31,2010,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,1239.8810,571.2320,668.6490,A
024617,2011-12-31,2011,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,1513.0740,656.5550,856.5190,A
024617,2012-12-31,2012,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,1712.5140,686.5450,1025.9690,A
024617,2013-12-31,2013,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,1932.0890,700.0070,1232.0820,A
024617,2014-12-31,2014,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,2236.2370,742.1730,1494.0640,A
024617,2015-12-31,2015,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,2466.5040,781.8670,1684.6370,A
024617,2016-12-31,2016,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,2696.2470,845.0890,1851.1580,A
024617,2017-12-31,2017,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,3068.4240,791.5700,2276.8540,A
024617,2018-12-31,2018,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,3545.2830,864.8000,2680.4830,A
024617,2019-12-31,2019,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,3995.5680,914.8510,3080.7170,A
024617,2020-12-31,2020,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,4369.4100,1043.1220,3326.2880,A
024617,2021-12-31,2021,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,4821.5440,1141.7370,3679.8070,A
024617,2022-12-31,2022,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,4838.6100,1185.6930,3652.9170,A
024617,2023-12-31,2023,INDL,C,D,STD,ODFL,OLD DOMINION FREIGHT,USD,5512.3930,1254.5820,4257.8110,A
024800,1991-09-30,1991,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,41.6320,39.0790,,A
024800,1992-09-30,1992,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,108.3170,39.5100,,A
024800,1993-09-30,1993,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,306.5890,69.8930,,A
024800,1994-09-30,1994,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,357.9250,95.7550,,A
024800,1995-09-30,1995,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,940.7170,141.1000,,A
024800,1996-09-30,1996,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,1185.3300,340.4170,,A
024800,1997-09-30,1997,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,2274.6800,1250.5020,,A
024800,1998-09-30,1998,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,2566.7130,1570.5870,,A
024800,1999-09-30,1999,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,4534.9500,1611.5990,,A
024800,2000-09-30,2000,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,6062.9820,500.0110,,A
024800,2001-09-30,2001,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,5747.1330,851.4310,,A
024800,2002-09-30,2002,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,6509.5210,1073.0250,,A
024800,2003-09-30,2003,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,8822.4360,1223.8140,,A
024800,2004-09-30,2004,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,10820.0000,1156.0000,,A
024800,2005-09-30,2005,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,12479.0000,1360.0000,,A
024800,2006-09-30,2006,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,15208.0000,1802.0000,,A
024800,2007-09-30,2007,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,18495.0000,2660.0000,15835.0000,A
024800,2008-09-30,2008,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,24563.0000,6619.0000,17944.0000,A
024800,2009-09-30,2009,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,27445.0000,7129.0000,20316.0000,A
024800,2010-09-30,2010,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,30572.0000,9714.0000,20858.0000,A
024800,2011-09-30,2011,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,36422.0000,9450.0000,26972.0000,A
024800,2012-09-30,2012,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,43012.0000,9467.0000,33545.0000,A
024800,2013-09-30,2013,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,45516.0000,9429.0000,36087.0000,A
024800,2014-09-30,2014,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,48574.0000,9408.0000,39166.0000,A
024800,2015-09-30,2015,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,50796.0000,19382.0000,31414.0000,A
024800,2016-09-30,2016,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,52359.0000,20591.0000,31768.0000,A
024800,2017-09-30,2017,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,65486.0000,34740.0000,30746.0000,A
024800,2018-09-30,2018,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,32686.0000,31758.0000,928.0000,A
024800,2019-09-30,2019,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,32957.0000,28048.0000,4909.0000,A
024800,2020-09-30,2020,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,35594.0000,29517.0000,6077.0000,A
024800,2021-09-30,2021,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,41240.0000,31290.0000,9950.0000,A
024800,2022-09-30,2022,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,49014.0000,31001.0000,18013.0000,A
024800,2023-09-30,2023,INDL,C,D,STD,QCOM,QUALCOMM INC,USD,51040.0000,29459.0000,21581.0000,A
024856,1991-03-31,1990,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,12.4980,2.2890,10.2090,A
024856,1992-03-31,1991,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,108.6900,3.0990,105.5910,A
024856,1993-03-31,1992,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,146.8090,7.4080,139.4020,A
024856,1994-03-31,1993,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,126.6020,11.3220,115.2800,A
024856,1995-03-31,1994,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,102.3950,16.3390,86.0560,A
024856,1995-12-31,1995,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,166.6590,15.1600,151.4990,A
024856,1996-12-31,1996,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,310.6730,19.0130,291.6600,A
024856,1997-12-31,1997,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,352.0690,34.7220,317.3470,A
024856,1998-12-31,1998,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,302.8600,32.3130,270.5470,A
024856,1999-12-31,1999,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,436.8080,139.5160,297.2920,A
024856,2000-12-31,2000,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,678.0990,326.9750,351.1240,A
024856,2001-12-31,2001,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,794.7860,342.3490,452.4370,A
024856,2002-12-31,2002,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,1288.1830,716.8420,571.3410,A
024856,2003-12-31,2003,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,1554.7220,551.7480,1002.9740,A
024856,2004-12-31,2004,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,2155.9630,285.0910,1870.8720,A
024856,2005-12-31,2005,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,3764.6510,728.7130,3027.7780,A
024856,2006-12-31,2006,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,4085.9810,2217.1720,1815.7180,A
024856,2007-12-31,2007,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,5834.7160,2234.4270,3459.9900,A
024856,2008-12-31,2008,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,7018.5740,2673.0770,4152.4870,A
024856,2009-12-31,2009,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,9698.5590,3193.4010,6505.1580,A
024856,2010-12-31,2010,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,11592.6300,5470.7930,6121.8370,A
024856,2011-12-31,2011,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,17303.1340,10435.7850,6867.3490,A
024856,2012-12-31,2012,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,21239.8380,11688.9690,9550.8690,A
024856,2013-12-31,2013,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,22496.7850,10688.4530,11808.3320,A
024856,2014-12-31,2014,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,34664.0000,18830.0000,15834.0000,A
024856,2015-12-31,2015,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,51839.0000,32724.0000,19115.0000,A
024856,2016-12-31,2016,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,56977.0000,37614.0000,19363.0000,A
024856,2017-12-31,2017,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,70283.0000,49782.0000,20501.0000,A
024856,2018-12-31,2018,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,63675.0000,42141.0000,21534.0000,A
024856,2019-12-31,2019,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,61627.0000,38977.0000,22650.0000,A
024856,2020-12-31,2020,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,68407.0000,50186.0000,18221.0000,A
024856,2021-12-31,2021,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,67952.0000,46888.0000,21064.0000,A
024856,2022-12-31,2022,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,63171.0000,41962.0000,21209.0000,A
024856,2023-12-31,2023,INDL,C,D,STD,GILD,GILEAD SCIENCES INC,USD,62125.0000,39376.0000,22749.0000,A
024975,1991-09-30,1991,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,35.3970,14.5340,,A
024975,1992-09-30,1992,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,81.6480,23.5060,,A
024975,1993-09-30,1993,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,121.7950,39.5960,,A
024975,1994-09-30,1994,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,208.4620,87.3330,,A
024975,1995-09-30,1995,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,297.5710,115.2690,,A
024975,1996-09-30,1996,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,408.9670,176.2200,,A
024975,1997-09-30,1997,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,629.6870,217.9140,,A
024975,1998-09-30,1998,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,946.6270,286.2400,,A
024975,1999-09-30,1999,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,1173.9180,308.3220,,A
024975,2000-10-31,2000,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,1050.9930,368.1640,,A
024975,2001-10-31,2001,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,1128.9070,643.2510,,A
024975,2002-10-31,2002,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,1978.7140,865.2330,1113.4810,A
024975,2003-10-31,2003,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2307.3530,873.9430,1433.4100,A
024975,2004-10-31,2004,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2092.1870,827.1380,1265.0490,A
024975,2005-10-31,2005,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2141.4760,922.5400,1218.9360,A
024975,2006-10-31,2006,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2157.8220,,1163.1670,A
024975,2007-10-31,2007,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2617.3370,,1436.3930,A
024975,2008-10-31,2008,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2742.4780,,1528.3710,A
024975,2009-10-31,2009,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,2938.8540,,1844.1660,A
024975,2010-10-31,2010,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,3286.5410,,2100.1820,A
024975,2011-10-31,2011,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,3367.3340,,2101.3000,A
024975,2012-10-31,2012,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,4147.6560,1603.6850,2543.9710,A
024975,2013-10-31,2013,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,4358.9350,1570.6580,2788.2770,A
024975,2014-10-31,2014,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,4775.4990,1719.3290,3056.1700,A
024975,2015-10-31,2015,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,5045.7390,1911.7500,3133.9890,A
024975,2016-10-31,2016,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,5240.3650,2045.2190,3195.1460,A
024975,2017-10-31,2017,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,5396.4140,2116.6900,3279.7240,A
024975,2018-10-31,2018,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,6145.9740,2660.9590,3485.0150,A
024975,2019-10-31,2019,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,6405.1600,2316.2840,4088.8760,A
024975,2020-10-31,2020,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,8030.0620,3117.6950,4912.3670,A
024975,2021-10-31,2021,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,8752.2600,3453.3170,5298.9430,A
024975,2022-10-31,2022,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,9418.0870,3858.8970,5520.5260,A
024975,2023-10-31,2023,INDL,C,D,STD,SNPS,SYNOPSYS INC,USD,10333.1310,4148.8300,6153.2580,A
025434,1991-09-30,1991,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,37.8100,15.6610,,A
025434,1992-09-30,1992,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,87.8660,12.5780,,A
025434,1993-09-30,1993,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,192.9710,104.8980,,A
025434,1994-09-30,1994,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,231.4210,121.5230,,A
025434,1995-09-30,1995,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,468.1780,155.9470,,A
025434,1996-09-30,1996,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,726.6130,274.9530,,A
025434,1997-09-30,1997,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,850.6720,318.8420,,A
025434,1998-09-30,1998,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,992.7550,198.4580,,A
025434,1999-09-30,1999,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,1252.5140,291.5010,,A
025434,2000-09-30,2000,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,1493.1310,341.1440,1148.3990,A
025434,2001-09-30,2001,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,1851.0390,470.1830,,A
025434,2002-09-30,2002,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,2292.7360,566.0980,1726.6380,A
025434,2003-09-30,2003,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,2729.7460,647.3190,2082.4270,A
025434,2004-09-30,2004,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,3390.5480,916.3300,2474.2180,A
025434,2005-09-30,2005,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,3514.0650,1412.2780,2090.6340,A
025434,2006-09-30,2006,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,4428.9410,2189.6960,2228.5060,A
025434,2007-09-30,2007,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,5343.8780,3042.5090,2284.1170,A
025434,2008-09-30,2008,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,5672.6000,3163.4000,2490.9000,A
025434,2009-09-30,2009,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,5576.8000,2519.9000,3045.7000,A
025434,2010-09-30,2010,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,6385.9000,2703.6000,3682.3000,A
